Weight (pounds),Height (inches)
156.8531,69.5704
128.9134,68.2825
130.1374,66.7166
108.1246,66.72626
114.7724,66.57273
126.3943,68.04107
139.1018,68.6295
113.7604,68.49436
114.3961,66.39979
132.8866,68.28212
139.9603,68.52069
120.0319,69.03432
129.0647,64.99547
112.3713,67.91196
116.2512,66.91361
139.5198,70.70381
137.1524,67.40064
127.2322,69.05353
121.7386,65.85398
121.806,66.79527
145.3855,68.85892
103.8422,66.42832
126.6949,66.91067
137.7195,70.43889
139.0592,67.94999
139.1737,69.95065
134.6013,72.71908
136.7099,65.74199
125.163,65.51557
119.1812,70.21226
128.4386,69.16742
105.6454,68.82771
132.7843,68.60122
127.4552,65.56691
120.7382,69.79458
131.7647,68.50628
116.6893,66.57019
134.5167,70.03926
141.6655,67.9869
151.3256,71.22405
126.1276,68.74939
139.1668,67.24515
114.4462,67.73462
127.3858,67.46116
140.1225,69.2147
126.9627,67.51576
114.8271,66.10796
117.2246,68.5057
122.3952,66.73397
125.575,69.36366
146.8516,71.87173
118.2955,65.49077
108.1274,66.34021
112.1228,66.91425
134.7612,69.28626
124.6467,67.79093
143.6054,69.07817
146.0127,67.44134
134.9284,68.73085
129.3397,69.47641
144.436,68.70536
106.7489,64.93749
111.1544,67.24113
131.8655,66.56344
94.12903,65.53499
118.1282,63.90174
133.5641,69.67198
124.1712,64.43413
115.5299,64.51197
133.1008,67.70097
123.7036,64.90215
129.6754,67.99061
120.6313,67.82413
126.7222,68.52722
121.3021,69.2092
115.7721,66.20442
132.442,71.109
114.2557,68.57075
137.8888,68.00623
113.0901,64.09668
138.3973,68.75021
116.194,65.47736
135.4326,68.75545
117.7914,67.45601
120.6623,65.98877
127.3013,69.37016
123.4882,67.6734
119.6832,69.89525
128.0375,69.61509
137.0006,69.3937
102.2394,67.97247
127.8642,69.22724
120.0739,67.9542
115.6076,67.95068
145.4263,68.40984
131.7281,68.77759
122.8043,65.13204
126.5719,68.81528
118.1884,64.91737
141.1041,69.24
106.7087,64.37656
128.9508,66.94537
122.6122,67.93057
110.6746,67.94897
123.105,67.85108
114.1358,66.58719
133.9095,69.6734
131.5353,69.99226
111.5487,66.01009
140.4059,69.06337
122.5025,68.44652
120.9614,67.77966
126.8558,68.28074
116.385,67.85813
104.7552,66.32684
116.3749,64.69309
153.7945,69.99022
139.3483,71.14046
141.5157,73.11374
128.1482,67.07803
111.8266,67.86878
122.9777,66.00182
135.2963,66.90908
127.4327,66.6852
138.9995,67.09584
129.5811,69.32346
152.7026,71.51046
126.8874,67.95718
148.9864,71.95199
101.6115,64.63369
102.2017,67.76332
128.7711,67.47196
128.348,68.9559
130.601,68.91935
129.9311,69.72604
126.0097,69.36628
160.0595,69.36979
125.9832,70.82097
130.1885,67.88765
108.1229,66.24709
126.1983,65.29888
115.6124,68.06429
157.1449,68.31388
129.4758,66.80653
128.8173,70.76233
131.1724,67.91801
137.7214,67.7657
129.1072,68.41708
134.6567,70.60391
152.5077,70.95676
119.3174,67.80891
144.4357,68.05761
137.6723,71.64101
131.7272,69.56807
124.4672,68.37897
139.0711,69.52961
129.7194,67.91638
130.2564,65.90163
120.6583,66.40618
127.253,66.75016
128.2802,70.67254
121.9578,66.19564
108.1252,63.86903
124.2722,67.31392
138.7117,68.76809
116.157,65.20943
115.0587,66.98591
136.1542,67.42523
120.1535,66.50837
121.1889,67.6117
121.5732,66.61201
118.6469,70.86568
128.9839,71.32734
112.1488,65.4778
143.301,67.97456
111.1606,64.43034
107.6355,64.28602
126.725,66.96798
131.5029,70.1485
151.3078,69.33442
112.0675,64.16934
119.5635,68.13767
112.2697,67.08413
121.7801,67.41342
114.907,66.12667
131.6151,69.20029
123.0866,68.12415
112.8145,68.46751
142.2609,68.76315
125.4749,68.57141
130.1712,66.26613
134.2174,71.68987
137.7087,69.02855
128.3747,68.18153
134.3938,68.09645
123.3117,67.62189
118.3389,67.09138
102.794,63.55618
114.4639,62.85508
131.0257,68.7842
120.7176,63.50044
134.7953,67.44217
129.3666,67.98901
147.6725,70.35684
128.5478,69.72082
100.3255,64.46472
130.713,67.97104
125.9627,66.30166
134.4612,70.70031
140.8249,71.09133
145.7668,67.99134
134.423,69.21008
126.4537,66.88274
125.8251,68.36795
134.5742,68.49492
153.277,68.58014
128.9499,67.89223
96.36193,67.11189
104.4658,63.31715
136.1973,67.75509
121.4205,67.73474
133.8839,70.0064
141.4209,71.4794
111.2872,66.55546
130.5566,68.93126
127.2883,68.92078
106.3125,69.87076
119.3079,68.83485
151.4337,65.01842
118.4406,67.6557
133.2765,67.04163
126.3546,69.71126
131.5315,66.50183
144.3527,68.33511
110.8551,66.9407
136.9725,67.40925
131.074,69.31165
115.105,64.06236
116.5971,65.56181
121.3992,64.77319
131.9731,68.96452
118.1281,66.63747
135.5865,69.56752
109.2654,65.1007
110.6938,64.9936
128.1262,70.66323
112.673,69.00077
114.8419,70.10951
114.9568,67.34384
134.9085,68.60818
107.1732,67.23956
139.9045,72.29201
120.075,67.08503
134.753,67.42026
124.4949,69.11345
138.0597,72.35402
121.3037,65.26185
119.1946,68.44809
129.6209,63.33709
127.8437,69.63855
120.1561,70.94026
129.9892,68.87976
117.3156,66.86712
130.1568,71.04505
119.0647,68.38827
122.7459,67.52106
132.0456,69.87186
117.5422,71.55171
127.9555,66.46162
124.1535,72.02569
118.5305,67.57232
120.4771,69.00459
133.5889,65.95744
138.1965,69.42784
110.233,66.84795
123.8493,68.35329
123.3062,65.86502
140.2449,69.835
126.0904,67.66145
144.2229,68.19426
129.9933,69.32705
116.2005,67.61906
133.009,73.40972
127.496,66.96963
105.4284,66.12847
123.035,67.31517
139.4022,70.20341
136.1018,68.61279
128.3552,68.2315
120.3067,69.01795
132.9447,69.11662
130.2632,67.01546
126.4905,69.66929
115.084,68.84648
120.257,68.62712
124.6374,68.34286
110.7882,68.00429
138.4216,68.53424
125.0711,68.86421
116.5181,68.66789
106.5228,64.77087
130.4351,66.59801
135.0892,68.51877
122.4271,67.72455
152.6253,68.65578
135.1086,66.55626
120.4908,65.6087
127.2212,65.99372
131.6555,69.59156
115.5445,66.83509
122.8879,68.49693
141.1364,68.18592
113.8338,65.89922
105.6898,66.9475
134.9376,69.06182
125.0717,68.33972
132.8536,66.07267
138.2366,69.31936
131.2502,65.84808
118.4514,67.36294
117.1267,67.3593
114.5619,64.4803
145.3534,69.90125
146.5458,66.98612
121.7325,69.10503
111.8378,67.52838
123.1078,69.42915
118.8862,67.06781
126.3954,67.46411
120.841,68.88653
111.8676,67.0299
122.305,64.80287
128.2378,70.12057
137.0292,66.70331
124.6061,65.61686
116.4586,66.94092
94.7257,65.96306
123.1875,65.67991
131.7122,69.71521
154.9474,72.27532
125.8252,68.9462
120.1731,65.77925
133.4557,67.74371
138.89,67.50658
129.9819,64.7387
138.2906,70.40075
118.736,66.31113
132.6275,69.07813
118.3107,65.591
120.8594,67.68762
120.1558,66.44951
126.8226,68.08673
127.0943,66.24786
123.479,70.99353
127.1802,68.2099
125.725,67.95421
129.5121,68.83812
128.081,65.96009
118.0759,66.27192
115.5401,65.97624
121.1873,66.75536
142.0151,70.71061
121.0935,69.7805
139.0712,68.54296
108.6708,68.1192
129.9528,65.3068
139.6959,69.78927
126.7958,68.62776
130.7473,70.62247
139.9702,68.90663
147.4603,69.10172
106.2248,65.38912
118.2165,67.42929
129.2801,68.36866
120.0642,68.36248
122.173,66.87574
127.6393,69.29149
129.8255,65.28542
119.5932,66.6047
137.179,66.85857
140.6042,71.25571
125.5674,70.01811
121.5594,68.14057
136.4209,70.42527
116.1543,70.19124
121.4123,70.03089
126.3671,66.38573
125.7389,66.9214
135.3317,67.42805
110.0211,67.65681
110.7792,67.35105
119.5543,66.64091
146.7883,69.83869
124.4923,66.59553
122.8878,69.77893
128.2059,66.08192
145.1159,70.75962
109.8427,68.33049
139.0113,67.25612
143.3182,70.61119
112.6521,67.56781
148.0819,70.97495
129.6234,70.12654
128.9925,68.78941
110.9939,67.18784
121.0722,67.1599
132.0587,67.87817
124.1746,69.82444
116.2746,68.68474
130.007,69.35291
135.4695,68.57852
133.6925,67.33814
124.0152,68.19909
113.4979,63.92008
121.0372,68.02589
127.0069,66.5546
112.8356,67.95995
138.8983,67.45313
146.8345,69.72472
117.257,65.79407
148.2023,68.77865
110.3392,65.47726
124.7896,68.95735
137.9051,68.41169
134.5912,67.62647
136.37,66.45056
136.993,68.41418
140.968,73.46216
118.0352,65.43572
135.9919,67.99082
122.5461,67.52665
115.2443,67.73934
119.5018,65.96595
121.7995,68.87961
127.2558,68.08036
120.6458,67.36171
119.3323,64.38354
126.066,69.75639
106.6755,66.8137
121.3847,67.46087
118.3578,68.99738
123.3633,66.52827
136.248,69.43908
122.1517,67.88492
147.686,70.61052
130.5616,69.48816
122.7826,67.12804
117.9294,67.75649
131.9377,70.94686
125.9982,68.2358
135.5761,68.81174
130.0714,69.37167
123.6984,66.56234
115.6791,67.51121
129.482,67.92882
109.9452,64.63454
118.3516,67.79166
125.6464,67.04792
112.2504,68.56413
124.9106,67.53116
130.67,67.71164
128.9497,71.49767
121.8209,66.42399
115.1695,65.25687
121.5475,67.02666
122.1388,68.4504
149.8402,73.55566
131.2888,69.17741
110.133,67.4203
130.7954,67.42349
127.0184,70.42099
116.7578,67.02709
129.3366,66.33083
133.0437,69.55259
135.4041,69.55744
138.7002,67.25328
105.7041,66.1666
98.57059,68.87957
131.5031,69.62485
129.3925,68.47403
140.2449,65.07886
137.308,67.07668
121.0767,65.87754
123.9844,68.13293
121.9132,70.14968
111.9794,65.34486
123.6313,66.07233
129.6434,68.10652
139.779,71.04529
119.3351,64.75341
110.3688,67.33457
127.348,64.26607
122.8633,66.25028
126.2564,69.80613
132.2946,70.31933
122.0525,65.90373
111.4134,68.12881
120.0944,69.43281
140.1024,69.05555
139.4727,70.16747
152.7356,70.72975
137.1134,69.50996
136.3711,67.74268
128.0786,67.58253
125.7965,65.01312
129.959,67.06595
129.2915,68.32618
132.394,67.4883
121.1499,67.81802
122.2616,67.86423
144.7241,67.04793
124.4291,69.56793
128.9372,64.52939
122.4175,68.42798
112.1148,68.71113
138.2484,66.14989
151.3727,72.84817
136.2952,71.75528
122.2395,66.20062
122.1991,71.30122
106.6605,72.70475
131.0492,66.4848
103.8932,65.73936
116.6705,65.73932
126.187,68.36851
123.7823,66.78073
95.63814,65.25826
125.6851,69.25203
113.3283,68.19473
127.9037,67.42308
121.6313,68.59131
112.2096,69.93451
137.9728,68.35495
133.3277,67.77473
136.6606,70.20824
111.9485,64.81088
135.5258,70.52361
115.0439,68.65188
131.1182,67.0511
132.4638,69.31371
128.4464,67.36956
114.8211,70.15169
113.3363,65.51921
104.466,70.00466
129.3333,68.0189
103.2365,66.72787
132.2248,69.81422
105.256,67.4484
126.8106,64.50036
127.379,67.42181
135.6098,69.54484
94.51209,66.78251
135.0232,68.02583
126.0523,69.59756
147.8201,69.70111
131.2838,68.69898
139.9177,69.50665
125.2779,67.16676
130.5078,66.01105
129.3768,68.95166
119.2589,68.38876
132.4444,67.47329
128.1593,66.73831
96.91718,64.92467
130.6852,71.2568
136.5972,68.64395
124.4685,67.67603
143.9237,65.50539
119.0699,64.31386
119.3308,69.72695
125.7234,65.11523
111.0903,63.70715
128.5573,69.94478
113.6719,67.20119
141.1154,71.38651
133.1715,66.74038
125.0902,65.21928
129.4363,66.83913
130.9462,69.02398
112.6738,67.32826
127.1637,66.59493
145.4267,71.73466
123.3295,66.33824
123.2213,67.0491
152.056,70.64134
118.9768,69.59606
119.4823,66.78068
149.617,69.39063
133.9469,69.90303
144.2981,72.73727
132.5303,68.39263
129.9349,68.31048
113.807,66.94796
131.1916,68.97424
120.9811,63.82304
134.8411,67.42872
122.6827,67.44922
143.6419,68.4922
99.10252,65.45648
125.3729,67.46239
119.3436,68.06118
127.3954,69.35205
120.7452,67.1694
138.1299,69.16451
117.4335,67.84407
136.4161,69.74531
118.8787,69.50049
109.2654,65.59756
121.8958,65.7887
121.1281,67.73988
107.8988,67.45264
118.5142,66.76519
122.5451,69.16573
130.9586,67.64803
126.3192,68.99719
114.573,66.95571
139.3253,68.21681
135.6509,70.59044
136.7692,67.01016
112.0325,67.16363
114.5343,67.31394
135.0315,68.61835
129.9562,67.52474
132.5218,68.7303
113.1181,68.51045
124.5574,70.2755
132.3214,69.58278
126.5205,68.17009
130.0106,68.29276
140.5433,69.6923
136.5605,70.30843
116.5097,65.24029
132.1166,71.56487
130.7553,67.86942
144.9624,67.8101
119.4778,66.69452
129.8844,68.80517
134.3311,67.00182
144.5173,68.36228
131.5169,70.3389
126.9959,68.009
136.5241,65.48455
125.4997,69.68966
129.4829,68.552
138.6158,68.2096
121.261,66.93118
119.6095,67.46192
107.5141,69.29621
130.5966,68.12627
124.3943,66.35397
120.5494,68.31918
119.2799,67.79233
124.8734,66.99949
131.3978,69.77773
147.8093,69.52365
129.7038,66.95733
117.5037,68.37534
137.0927,67.07925
98.9372,64.60565
139.758,66.65496
121.4022,69.01472
122.6126,66.8597
144.0689,69.87952
103.4199,64.61346
134.9398,67.75415
139.7916,73.02684
128.9553,68.15447
136.8067,72.59702
112.0903,68.01914
112.6344,65.82187
130.1162,68.81957
144.7312,71.317
137.785,70.00255
122.7683,66.38261
140.6809,68.21355
108.2607,67.74003
122.1478,70.18718
130.342,71.83265
116.9097,67.36621
135.0217,68.57086
151.1236,71.04741
123.6365,66.59795
118.8078,68.81107
116.2683,65.33076
129.2716,68.52512
133.3037,68.01263
129.318,68.81095
142.9992,71.415
154.3189,73.38057
127.9148,69.0571
125.7792,66.30593
120.2431,67.19635
118.848,66.82731
131.1233,70.80376
126.0975,69.21079
140.9174,68.97666
141.0,70.93475
137.2974,69.29018
132.3025,67.88454
139.0026,68.839
128.0374,68.75738
118.8852,66.63057
122.1627,68.70439
142.969,70.42439
120.9784,68.09534
155.5583,68.73448
126.5144,66.32387
133.0024,68.38525
129.0136,71.26558
139.5592,70.30804
125.4124,72.37914
145.6807,70.68229
116.9842,69.25524
118.0604,68.61717
154.2652,69.95234
122.616,67.21192
140.1877,68.95803
115.701,70.21225
117.0679,66.06475
153.5111,69.89075
118.8838,65.70868
131.353,67.40897
128.5892,67.80336
126.0811,66.77537
124.5088,69.39472
152.3259,68.03254
142.0573,70.68853
125.4661,64.90623
124.653,66.7301
125.7801,66.05134
107.4916,65.12063
136.9526,70.73337
129.7068,70.21345
144.5605,67.41542
121.2493,69.81576
124.4855,69.08556
125.9361,68.79164
124.4471,64.48761
122.1341,65.63039
101.9472,63.8873
110.6193,64.23075
138.7769,68.96118
117.8188,67.28415
129.1463,67.95165
121.0599,66.13126
125.9135,69.68175
132.694,68.97307
140.4031,68.54922
144.0404,72.05551
127.4787,69.71957
144.6107,66.86686
132.7412,68.5857
150.1169,67.71756
115.8517,69.84981
148.1321,70.80466
136.5182,69.82289
118.8654,68.44916
124.292,64.51651
102.9907,66.39716
119.446,70.74389
126.3614,68.03206
146.8083,70.51117
141.6847,68.10873
115.9517,67.23845
146.4722,68.54145
120.6493,66.88341
127.9486,67.94309
140.5446,70.47829
103.9911,67.41672
138.8903,71.68845
132.1107,68.42777
139.5662,69.80496
123.728,69.95499
129.0935,66.12776
104.4298,66.77574
146.4716,68.88634
122.0205,66.04019
105.2155,66.82725
114.3322,71.84956
120.0294,66.5493
122.2388,66.64194
125.8462,69.40514
149.142,68.9732
118.6997,68.89927
114.5492,66.49234
123.1604,69.66246
119.0819,71.37386
128.6116,68.49401
116.3968,66.74375
136.3225,68.17463
109.0425,66.44601
127.6166,66.93173
129.2659,71.05722
132.4324,70.44551
123.2117,66.78778
104.313,66.99974
129.3818,66.93056
156.5212,68.64546
116.6739,68.33571
131.0346,67.13465
137.65,66.99755
109.5773,66.55502
118.1356,67.6653
121.9493,68.29447
136.1423,67.86169
123.9677,65.99617
126.5029,69.31348
128.1357,66.8696
111.9666,67.89663
132.2773,68.59532
119.7798,65.47889
122.6844,65.17519
121.3777,69.09782
135.8185,68.59388
107.0327,67.38888
148.6724,67.39861
118.6378,67.55792
135.944,68.62413
143.4643,68.57569
139.2707,69.64614
153.1772,70.87591
120.1556,66.54682
122.6771,66.75683
132.2348,69.0924
125.055,66.26872
129.744,70.44345
100.8841,65.63798
125.2816,66.14059
116.3008,69.02744
135.7018,69.11634
124.487,66.91189
118.6579,67.47984
142.8314,66.27411
133.5337,69.06754
113.0626,68.74367
123.231,67.78497
121.5905,66.80328
125.0247,67.49976
123.9833,65.05186
105.2719,69.20162
124.7545,69.61355
130.2035,70.41472
121.8655,62.91894
125.3295,69.06546
123.1664,68.80458
144.891,67.55559
136.7792,69.75067
129.1908,68.04394
107.8295,70.18295
141.8741,68.99489
128.5576,67.51961
119.602,64.56646
135.2597,71.95831
144.1056,69.0224
122.3771,66.51118
121.1185,67.9872
111.0184,67.45834
136.7198,67.4141
112.0242,65.22365
142.3476,69.31591
135.2131,69.34287
143.4556,68.50494
137.6151,70.94343
122.2489,69.26483
111.4897,64.8763
121.8431,67.3401
117.6178,65.85647
129.4322,68.28513
135.5103,71.49848
125.2074,68.14922
136.736,73.22107
136.0741,70.24483
119.8647,66.16476
150.4398,70.72408
126.7483,69.60885
131.2725,68.64307
121.2912,70.82908
112.7295,66.17383
138.1077,68.54875
116.8066,67.97518
125.2183,68.32635
127.6232,72.05565
124.3097,67.94268
119.0444,67.72877
126.4719,69.59699
130.0128,70.84343
139.4641,71.14967
112.8561,66.78035
128.4778,67.51289
129.867,69.2969
113.2546,68.04596
127.5542,66.49564
151.8397,71.87029
132.1402,68.3905
113.921,65.00438
120.4717,66.20503
126.0365,69.34408
116.4037,67.73769
120.5159,68.95293
141.8728,67.79797
130.6336,66.26302
122.8188,69.71346
96.06788,67.72305
123.1148,66.72756
132.4506,66.75114
142.6672,66.96514
106.3744,67.59748
135.7343,65.51196
118.4039,68.93433
139.9917,70.04973
142.7562,68.57453
133.5556,69.95846
144.783,69.67227
121.146,67.48895
127.0591,68.41794
141.8289,70.64777
118.5769,68.74365
134.2321,67.49912
118.3576,68.96778
115.885,64.27649
126.8942,69.76465
140.9144,68.8062
118.5909,69.53558
117.2523,66.76818
144.426,70.02343
114.9949,65.68234
103.4864,63.5547
116.7422,64.35694
104.8291,67.86944
116.6974,64.26485
136.3881,70.98567
129.2539,68.02723
125.2597,65.82659
124.229,69.30638
138.3646,66.25985
121.1851,67.35007
156.0098,70.33575
128.1108,69.03953
140.6029,69.32626
121.2675,67.11686
143.4441,67.96735
128.3993,70.20798
132.1344,69.09575
130.276,67.32842
126.6289,67.57214
121.5747,67.48418
142.602,67.43897
136.0619,70.60461
116.3116,69.67131
134.0923,68.79333
140.4769,68.6349
128.7257,66.747
140.7871,67.88882
125.8938,67.2596
117.8449,66.72282
108.0979,63.72796
128.0214,67.57522
139.5001,69.42324
128.4317,67.42113
128.6576,69.55405
136.0476,68.10755
135.1862,70.91036
117.3195,67.535
132.1382,68.98823
135.4497,65.828
124.8061,64.87945
133.2315,68.02627
129.5454,66.48368
114.874,68.02029
125.2642,69.4901
127.6308,69.58713
128.6734,70.01705
134.9464,68.28885
128.2972,68.65246
129.3739,65.70769
133.9713,70.41426
114.3175,66.89627
133.4793,69.1823
137.2361,68.80486
161.8504,69.21155
111.6101,64.35037
134.1679,70.26517
122.5547,69.56064
120.5505,65.5203
123.7836,69.15769
138.799,69.66405
131.769,67.44392
148.232,67.8289
131.8266,69.59938
115.2855,67.51364
139.2101,73.03159
118.8058,64.51111
147.5768,69.88715
128.6246,71.0594
118.9781,66.13664
147.0122,68.92441
139.1363,69.72196
132.05,68.76197
127.2087,70.53243
113.9093,66.13778
125.6656,67.43917
133.1832,65.85657
126.6363,67.41715
114.9553,68.04343
140.3633,67.46147
139.5134,71.45905
136.4678,70.03432
137.1923,66.67824
123.3291,69.72584
119.3911,68.9367
131.0409,69.55646
127.2278,68.60903
129.0941,66.65147
132.0704,69.74899
103.6524,66.28759
121.4187,65.4048
125.4301,67.43504
111.9679,66.8601
104.6335,67.42077
98.53013,66.83403
109.922,67.45638
127.7844,68.39069
122.7165,68.10474
116.7826,67.35962
117.5358,67.93121
137.3313,69.00845
126.8991,66.98731
142.4036,69.13794
119.0381,69.79289
128.3377,68.63362
133.8128,65.68681
139.3538,68.03586
115.2544,68.56161
130.3495,65.31821
115.5331,67.54969
110.3166,64.9513
104.1348,62.26498
142.0848,67.05169
132.518,69.42594
121.5039,66.76908
134.4056,67.59811
126.3347,67.74663
137.2302,68.95289
140.5278,70.92726
131.3532,67.5076
133.6869,68.09779
130.3382,66.72497
130.9928,68.17851
148.6245,69.70107
140.4349,69.81542
114.3901,69.17806
106.7127,67.5213
126.1848,65.07932
118.194,65.76272
120.523,67.38848
128.3819,66.55762
139.317,69.23117
137.9738,67.97129
132.3038,68.50282
129.8084,66.11285
119.2646,68.29893
114.2571,66.43765
148.605,69.81484
148.6468,70.8647
124.5929,70.65
117.1383,66.3832
138.0883,65.39059
119.2431,63.60936
139.949,68.41909
140.8926,67.5536
127.7977,67.57167
134.612,69.75543
115.7997,65.97912
127.4906,69.82973
137.5393,68.25923
123.8685,68.52437
120.3718,67.44386
121.4659,68.81971
106.6431,67.6395
121.3981,67.13938
128.4577,67.68633
123.2179,67.06687
127.2213,65.7778
119.1833,65.89887
131.6767,67.07721
141.4488,71.12368
137.6262,69.35961
131.0639,69.07129
136.7567,68.52627
128.2922,67.1445
113.533,67.88215
100.1102,64.0373
136.41,67.57486
135.0577,69.77337
148.6195,68.60777
121.8647,64.55533
116.8535,66.06962
136.1466,67.95484
124.2873,67.37979
136.9687,67.90461
114.3628,69.82622
123.4614,66.25075
125.4319,67.49232
138.7552,68.89903
148.3492,68.22911
121.5691,67.01689
135.4663,70.22735
133.0016,66.58757
148.0778,70.5615
117.798,68.93279
150.3723,69.06889
125.8678,68.51969
126.0578,64.25367
139.7416,71.94301
129.4594,70.01068
129.8031,69.18761
132.6303,69.14814
127.9961,67.04657
